"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"48" "FBgn0197405" 6.41330383411215 3.03361854477546 1.47345507884775 0.00275657950254648 0.00733614348703071
"49" "FBgn0197406" 31.6162604688442 1.07910297447076 0.442871707672364 0.00201038538953532 0.00553303840253544
"50" "FBgn0197419" 51.6687692392791 -1.71555122902425 0.349988997147614 8.7251783485779e-08 5.1006970587717e-07
"51" "FBgn0197420" 116.525245597962 -2.18470428095254 0.237988466242814 3.41680742935474e-21 8.03202575200748e-20
"52" "FBgn0197425" 1876.08640605916 0.631647463434839 0.0727853526587229 1.73597316427825e-18 3.26020027054522e-17
"53" "FBgn0197452" 412.098673265059 -0.591343647781599 0.131251950750412 2.94071082281352e-06 1.3698267129813e-05
"54" "FBgn0197467" 29.1869370362053 0.78092995810077 0.457398487754762 0.0182135952042464 0.0395386499562701
"55" "FBgn0197475" 1442.44959885779 -1.21628009768492 0.0771284749700634 7.36535703856766e-57 1.2999270620926e-54
"56" "FBgn0197484" 1102.36298318347 -0.853790705744156 0.0853162569992565 3.852128310895e-24 1.13311679071009e-22
"57" "FBgn0197491" 153.324471992809 -1.19825853061184 0.197736041648705 2.02515029823022e-10 1.6508538244884e-09
"58" "FBgn0197503" 548.873654324714 -0.737278223059459 0.113340590528629 2.63085787750163e-11 2.4115835729547e-10
"59" "FBgn0197513" 85.1984505765567 -1.33819161742875 0.284203874964142 2.96383822992163e-07 1.61622939080425e-06
"60" "FBgn0197516" 15.1745926016769 1.28422154152521 1.84200053954576 0.0117830101009342 0.0269745294033947
"61" "FBgn0197523" 313.395622470357 -0.861908133617244 0.140665243384915 2.30497870412581e-10 1.8598736002304e-09
"62" "FBgn0197527" 1064.37919065322 0.923553998719525 0.0895875036183265 1.52077480364934e-25 4.98805163474249e-24
"63" "FBgn0197529" 3532.34794163663 -1.67586571289485 0.1334765739609 3.58033034288443e-37 2.38381395703784e-35
"64" "FBgn0197540" 678.215377542514 -1.01858380208568 0.101960262688639 3.32595427457462e-24 9.88804427245861e-23
"65" "FBgn0197542" 27.7000366092694 -3.40402113078705 0.589968560413378 6.81164490193084e-10 5.14529073808213e-09
"66" "FBgn0197544" 61.2522047338085 -0.997201976921699 0.379166518416978 0.00136627750296962 0.0039163803958544
"67" "FBgn0197553" 230.412347244528 1.17710285016208 0.160996604898654 4.22655445466841e-14 5.23913701019599e-13
"68" "FBgn0197561" 545.804886099233 0.834697236202042 0.113787613414955 6.21159429694415e-14 7.53181210335027e-13
"69" "FBgn0197564" 69.9336998725182 -6.6637027553946 0.752971229425203 1.52006306764638e-18 2.88422888210924e-17
"70" "FBgn0197582" 1598.44466326951 -0.800996356680119 0.084773560430987 9.97878702697027e-22 2.43320467001935e-20
"71" "FBgn0197599" 56.8909272354721 1.78755876957722 0.40667216726859 9.42916416927821e-07 4.72478036945491e-06
"72" "FBgn0197601" 1059.74392406614 0.89873594411659 0.123157179091983 7.1995217326331e-14 8.72020502670452e-13
"73" "FBgn0197616" 1647.26287818284 1.16147705754769 0.149212266091546 1.12415391160319e-15 1.6254183801191e-14
"74" "FBgn0197621" 41.4372751664406 -2.94570693774682 0.432632785915944 7.5375982715284e-13 8.12117782762832e-12
"75" "FBgn0197628" 28.8521240141385 -2.06150240735077 0.481957611989067 1.42153049590676e-06 6.98144769610745e-06
"76" "FBgn0197629" 555.455023933373 0.955395368307101 0.104944900149953 2.01305908212059e-20 4.50366276340017e-19
"77" "FBgn0197646" 130.534643474998 -0.926884339149249 0.213766522491136 3.07740150283558e-06 1.42990502758165e-05
"78" "FBgn0202327" 599.922159029827 0.661895606909402 0.10553773100875 1.44236956268266e-10 1.20222692409809e-09
"79" "FBgn0202328" 19.2707124399 2.05228462461263 0.941787886346244 0.0013963463729442 0.00399022753039489
"80" "FBgn0202333" 142.299014285833 -2.83038808590704 0.347795123970965 2.78779741275581e-17 4.61890597590494e-16
"81" "FBgn0202334" 30.2424257121994 1.37844479315303 0.631719638427979 0.00226965805409605 0.00617025132114767
"82" "FBgn0202335" 352.24059067525 0.919007155731098 0.143962119868294 4.03663631256689e-11 3.60219575918389e-10
"83" "FBgn0202337" 144.358453297105 2.08463240846783 0.228529460983576 5.79629645734256e-21 1.34268792310817e-19
"84" "FBgn0202339" 16.3723368619474 3.43791503368223 0.868199058344988 6.32630329496927e-06 2.80247674648459e-05
"85" "FBgn0202342" 133.633785751702 -0.629424884143124 0.210397950505823 0.00107121543500734 0.0031476861579933
"86" "FBgn0202359" 949.03147745915 -0.610286304913508 0.0962581668229222 1.00000159217412e-10 8.50077806069119e-10
"87" "FBgn0202368" 5.8331630150901 0.689712146921047 1.2050240740312 0.0230734274250131 0.0485712683715866
"88" "FBgn0202379" 149.776488995182 0.694737853095341 0.207758875555064 0.000285383654195519 0.000948634036173387
"89" "FBgn0202385" 78.0045638780467 2.87073823915254 3.31442525039871 0.00308430740889812 0.00812471312000432
"90" "FBgn0202390" 145.823509157591 1.49952668500646 0.204799048271437 2.82972927260655e-14 3.5512144223603e-13
"91" "FBgn0202394" 39.2592111601207 -1.24588329648412 0.403585354193626 0.000236272938021719 0.000801439535650851
"92" "FBgn0202397" 1062.3121415292 -0.978505461545379 0.103295482970125 5.70954268334982e-22 1.40452223664085e-20
"93" "FBgn0202399" 789.79256239148 -0.628633513164806 0.094035666809633 9.61780849463384e-12 9.23492337235178e-11
"94" "FBgn0202406" 8266.47900973451 -0.949077750227524 0.0867258738694494 1.56295609871021e-28 6.01332486559128e-27
"95" "FBgn0202416" 90.4997815532236 1.28038940174507 0.605928612227594 0.00294513421557359 0.00778576969637725
"96" "FBgn0202421" 351.39061403775 -2.2835085554285 0.940316949613608 0.000583351283588576 0.00180978876178052
"97" "FBgn0202426" 1077.03078736718 1.27493292487156 0.10564737254985 2.14329121849304e-34 1.16819877737373e-32
"98" "FBgn0202438" 984.747871090284 -0.859708753914264 0.0990364728282893 1.04111601962967e-18 2.00975156636497e-17
"99" "FBgn0202441" 149.467874467858 1.33070553403886 0.268222132567533 8.82988249027127e-08 5.15377760678878e-07
"100" "FBgn0202527" 25.147381524338 -1.944387709919 0.556507219350499 3.41413353883967e-05 0.000133386334569073
"101" "FBgn0202531" 5.14154272022718 5.29820844887794 2.72826051174318 0.000332891936095176 0.00109154392139259
"102" "FBgn0202532" 7.32658269748986 2.85604423010273 1.24928076478675 0.00153970366923001 0.00435511704354324
"103" "FBgn0202535" 92.3637981844846 -1.23689876941216 1.69952234933796 0.0113821188299689 0.0261483015021537
"104" "FBgn0202548" 287.845380343217 -4.9828614619944 0.265343954472593 1.74288825073981e-79 6.05599201874248e-77
"105" "FBgn0202559" 966.747175038678 0.663625476486803 0.115535898944894 3.59139825539579e-09 2.48338042299414e-08
"106" "FBgn0202560" 12489.2651925383 0.646602412831786 0.304249186787629 0.0113252320051378 0.0260427439297824
"107" "FBgn0202588" 563.887047192863 0.924546240035019 0.12805735842648 1.20065821319771e-13 1.41598197582142e-12
"108" "FBgn0202612" 455.757974742462 -0.674379688660353 0.199189736467577 0.000249722955996209 0.000840396352216057
"109" "FBgn0202632" 1164.6966592174 -0.906454053670345 0.0952262443378646 4.16490198244415e-22 1.03139298759012e-20
"110" "FBgn0202647" 1691.19958978147 -0.591412140395355 0.0689440652528445 4.46604854664942e-18 8.18088859805518e-17
"111" "FBgn0202652" 95.9126322473275 1.28631646795098 0.32405210551478 8.76306825107221e-06 3.7927814668615e-05
"112" "FBgn0202654" 6.82840655647818 -1.45416344148396 1.69019528543911 0.0118624393010667 0.0271340182243489
"113" "FBgn0202655" 103.703089742348 -1.13726129091159 0.385633270552565 0.000417525917028302 0.00133750235420273
"114" "FBgn0202656" 76.7632393819851 -1.35268183697766 0.293183789031782 4.62679899300286e-07 2.43701459039312e-06
"115" "FBgn0202660" 87.1703450555406 -0.783314410945817 0.287344391715958 0.0016377862154217 0.00460327222681342
"116" "FBgn0202666" 26.5804827259386 -0.912381783088211 0.472405639834138 0.00854325829457756 0.020280206869643
"117" "FBgn0202667" 96.2366784253661 -0.952624618402895 0.289869011281489 0.000189567888476378 0.000652773413431046
"118" "FBgn0202679" 1166.5541748973 -0.828344715540834 0.108168902668719 5.3011651629361e-15 7.19702752706795e-14
"119" "FBgn0202684" 111.999575049229 0.991288350466877 0.305389175643381 0.000209801583508758 0.000718885610796265
"120" "FBgn0202685" 135.602451892705 1.48053853878051 0.258108093596765 1.09747522785582e-09 8.07599408241489e-09
"121" "FBgn0202687" 23.870590209482 -3.65093574033108 0.711960235550449 2.58806706114158e-08 1.62031067865052e-07
"122" "FBgn0202688" 2316.35702166878 0.662341482371832 0.275634548904554 0.00551434026150127 0.0136983801089438
"123" "FBgn0202689" 673.258395738499 0.645512819579548 0.150116389377906 6.82360052423967e-06 3.00958406303137e-05
"124" "FBgn0202700" 108.096908687837 3.57702829544868 0.608364757994054 2.20797410424908e-10 1.78939242457329e-09
"125" "FBgn0202711" 2592.31889058239 1.29892225734264 0.0746153588679943 9.39508074813056e-69 2.32142006307697e-66
"126" "FBgn0202714" 148.932365033563 4.48970347952997 0.970767760611106 1.46886468000151e-07 8.31160629869555e-07
"127" "FBgn0202716" 118.226561365668 1.12592136299397 0.245913696087342 7.35198771630757e-07 3.76020015720441e-06
"128" "FBgn0202721" 23.0283004065747 5.03045166327127 0.960714819178206 4.94429093290504e-08 2.97486855427333e-07
"129" "FBgn0202730" 215.783274686342 0.882500297758499 0.19409704989031 1.29664565683216e-06 6.39920242268831e-06
"130" "FBgn0202742" 104210.68103187 -0.64090130037406 0.0538106663928247 4.04117758890059e-33 2.07383077255362e-31
"131" "FBgn0202753" 38.7044650308664 0.929879169651266 0.3986926370022 0.00346707990260874 0.00902187255724468
"132" "FBgn0202777" 67.5011367454063 2.39181065684986 0.408401958572255 3.14791664928529e-10 2.4876819632838e-09
"133" "FBgn0202781" 8509.3601172898 1.56231630106084 0.11201248522255 3.63693690904727e-45 3.92612635841714e-43
"134" "FBgn0202800" 389.094099577502 1.02059998592108 0.150594604628307 2.53054583522917e-12 2.57195056141802e-11
"135" "FBgn0202803" 20.528027761795 -1.48139013881439 0.672959622928893 0.00198448182408035 0.00547394031306112
"136" "FBgn0202818" 17.2933653813067 -1.21420116975922 0.669486035261675 0.00597652525049763 0.0146954852411064
"137" "FBgn0202831" 32153.6041369602 0.624556277629241 0.0583962504530787 3.92026800430754e-27 1.39709807499665e-25
"138" "FBgn0202836" 511.948056074788 -0.63251252132437 0.130446130007542 5.15242100376761e-07 2.68966052304658e-06
"139" "FBgn0202837" 640.555441627189 1.05867000665857 0.109951993381462 1.17835298972563e-22 3.01197859603663e-21
"140" "FBgn0202843" 1091.8900354986 0.663678620579789 0.139174104262714 6.869246290667e-07 3.53280062469595e-06
"141" "FBgn0202844" 25.4746056755063 1.4433140323528 0.510544133969261 0.000433261669631982 0.0013823347215604
"142" "FBgn0202847" 4864.69245494775 0.620383446505111 0.0541444454715672 9.72619715173186e-31 4.36070911814946e-29
"143" "FBgn0202850" 15.0442939857953 -3.76157780580721 0.999254406547717 1.22469952755649e-05 5.18759392262882e-05
"144" "FBgn0202860" 14.2705354550267 -1.63813076970721 0.965096286230718 0.00440952837816952 0.0112247129205281
"145" "FBgn0202875" 3.82100132014337 2.19023172226452 2.81996851939294 0.00887728463375668 0.0209701567543532
"146" "FBgn0202885" 353.637926171271 0.6676679294007 0.140448791875163 7.64278456063657e-07 3.8945976869715e-06
"147" "FBgn0202887" 35.1316727980869 3.34009056714735 0.513518464870473 7.77603179874753e-12 7.55784069670225e-11
"148" "FBgn0202891" 181.826042161928 -0.703649934465028 0.186228389798971 5.32313849996429e-05 0.000202075715196664
"149" "FBgn0202907" 358.688569984953 -0.821501617528989 0.127251498678449 3.01850117841186e-11 2.73757867885493e-10
"150" "FBgn0202931" 1633.09545478332 1.07860783085626 0.0824841650049658 7.95055100493932e-40 6.40595482782031e-38
"151" "FBgn0202935" 112.124108304004 0.985306349072797 0.252991808175004 1.88970943865606e-05 7.72204309019358e-05
"152" "FBgn0202964" 626.860093562927 0.790855394289955 0.0996008525010982 6.19910023996089e-16 9.12950934677155e-15
"153" "FBgn0202997" 2401.13203280039 -0.614151312803396 0.0676042214847564 4.59466875953041e-20 9.95869823337595e-19
"154" "FBgn0203001" 223.586306567334 1.37907042601745 0.169405694921492 5.34919071188717e-17 8.67021159263462e-16
"155" "FBgn0203056" 472.122952745787 0.847783710999506 0.121023564527776 6.89372050302688e-13 7.47088482194502e-12
"156" "FBgn0203058" 235.144064529675 1.84674518657225 0.207475049478775 5.19220461454404e-20 1.11883959513789e-18
"157" "FBgn0203078" 1775.35511402912 -0.782346655842629 0.0682487876350689 6.23165480999884e-31 2.83974466526136e-29
"158" "FBgn0203089" 61.3877802261642 1.91569675728763 0.368824483562954 1.64082773661089e-08 1.05094260388113e-07
"159" "FBgn0203099" 352.415678640331 -0.979294262637383 0.158416901234052 1.29646211118506e-10 1.08549414264056e-09
"160" "FBgn0203105" 4642.0612313905 0.593915238629649 0.0593767794554789 6.90602203252093e-24 1.98932795283939e-22
"161" "FBgn0203110" 4299.7756182056 0.699531093180761 0.0777417902234568 8.43262452317607e-20 1.78935786399227e-18
"162" "FBgn0203125" 48.6959163549935 1.59342843155345 0.40985621713361 9.33197754306106e-06 4.02335239632788e-05
"163" "FBgn0203131" 400.754215841576 -1.79869568538324 0.14768241531709 3.45004316421549e-35 1.99797030952667e-33
"164" "FBgn0203132" 49.9156982590162 -1.52548599685642 0.368509882572151 3.3085784734924e-06 1.52965006431443e-05
"165" "FBgn0203138" 289.941560989286 0.632925939565672 0.163156969637318 4.22351852318098e-05 0.00016232735036035
"166" "FBgn0203140" 8098.34926750416 0.586703350712089 0.0458703131234338 8.97514335406866e-38 6.08503774109082e-36
"167" "FBgn0203150" 1096.9502933619 -0.711809434472684 0.0819560303621129 1.37370700928222e-18 2.62895838833201e-17
"168" "FBgn0203157" 264.170659699076 -1.97635647190817 0.150468789939643 1.87298637479039e-40 1.58975080162552e-38
"169" "FBgn0203166" 33.7285201272915 -6.41698586584344 1.07232988662779 2.16548014970687e-09 1.53979202939216e-08
"170" "FBgn0203185" 19213.8641038648 -0.607318100953999 0.0576703941204974 2.80210443269834e-26 9.61623431702864e-25
"171" "FBgn0203190" 737.339382001737 -0.696247876589666 0.108604297466489 5.23445366049642e-11 4.62286658070371e-10
"172" "FBgn0203191" 4994.7168800492 -0.949498742115163 0.0952073436304428 4.64803615515434e-24 1.36003984234635e-22
"173" "FBgn0203193" 2945.03756274098 -0.607351601523866 0.0685789650203428 3.47304968348173e-19 7.00850080410769e-18
"174" "FBgn0203194" 3152.88471233943 0.620116939568016 0.0808195447390914 7.38993173163322e-15 9.89983746072648e-14
"175" "FBgn0203202" 244.772134318769 -0.695936977430778 0.152196244709539 1.71047344720912e-06 8.27262038256554e-06
"176" "FBgn0203210" 249.674771096955 1.38265009827926 0.226590361515607 1.30282045452543e-10 1.08999703791334e-09
"177" "FBgn0203214" 95.5259368563371 1.12990472594064 0.280157237019779 8.37751577185842e-06 3.63723537162412e-05
"178" "FBgn0203218" 491.20686942837 0.865929556866647 0.137122684557335 7.11634735242232e-11 6.16535894784482e-10
"179" "FBgn0203227" 27.6789085705147 -1.20324934935074 0.538108373854878 0.00253407741603402 0.00680753969289256
"180" "FBgn0203229" 31136.2686857101 -0.702583809513653 0.0569516383782653 2.82093940352918e-35 1.65084343304426e-33
"181" "FBgn0203236" 139.000175417084 0.767629289734285 0.425124698907917 0.0155304479256889 0.034412724289704
"182" "FBgn0203242" 2348.2652999536 0.752624786822607 0.054538294035797 8.59428666823848e-44 8.4566259702782e-42
"183" "FBgn0203244" 602.05553341311 0.586193196315481 0.114323740453094 1.38119946016392e-07 7.85151165519564e-07
"184" "FBgn0203259" 18.8776721426458 1.0874970323599 0.630683409856124 0.00884062917196056 0.0208968868543855
"185" "FBgn0203262" 641.292484602621 -1.09726815979251 0.138417552457953 3.92027139782333e-16 5.85093928488558e-15
"186" "FBgn0203273" 482.7441432793 -0.90647964360115 0.106756241018084 4.92220537621695e-18 8.9868639701406e-17
"187" "FBgn0203275" 295.420286476837 2.12933986892087 0.212103458319376 8.05714829802798e-25 2.49547164138644e-23
"188" "FBgn0203288" 1660.26359539473 1.2386108576857 0.0746917411215128 1.3553347808914e-62 2.79073470902434e-60
"189" "FBgn0203289" 167.994844445387 0.989106925565289 0.209784838777547 4.68383768466755e-07 2.46355682194033e-06
"190" "FBgn0203291" 572.537567495583 1.68775443941185 0.131920717772607 1.77197403951494e-38 1.28775028401089e-36
"191" "FBgn0203301" 2349.30499461307 -1.48941544105866 0.315896359595198 2.38898313151061e-07 1.31696100343414e-06
"192" "FBgn0203310" 2909.44955737811 -0.637878179462732 0.0626823924934738 1.08712790680806e-24 3.35771533216635e-23
"193" "FBgn0203312" 283.296796646146 0.843323655787498 0.148376558394004 3.50738682931971e-09 2.42982144269196e-08
"194" "FBgn0203320" 1008.32892371946 0.616873394327163 0.0829296725022685 4.4478732288226e-14 5.49792389452023e-13
"195" "FBgn0203327" 26.1713709819743 -2.05531812563968 0.512652684095507 4.59017940927958e-06 2.08064430704361e-05
"196" "FBgn0203332" 260.705175122979 -1.08925171620811 0.156205674148918 5.47793719776071e-13 6.01714848810032e-12
"197" "FBgn0203343" 1574.27640965044 0.754350052404575 0.0870640744047041 1.48380171408708e-18 2.82023782204004e-17
"198" "FBgn0203345" 65.6117264436788 1.62723507793022 0.317985179389534 2.99343307376783e-08 1.85529444521876e-07
"199" "FBgn0203352" 656.409378769169 0.756087253333248 0.103850499280845 1.1131449975239e-13 1.31951590911175e-12
"200" "FBgn0203356" 19.6923802062937 -0.960634949632329 0.569364740745508 0.0119381344962505 0.0272959320303946
"201" "FBgn0203368" 93.6632142564147 -1.12808101577545 0.301722466971906 2.73565379537952e-05 0.000108557225377676
"202" "FBgn0203369" 126.535260705973 -0.733310254417501 0.273417317883199 0.00213239119998921 0.00583704031331364
"203" "FBgn0203370" 771.804816316457 -1.1352608545484 0.123314640277422 5.73801128069286e-21 1.33196132421762e-19
"204" "FBgn0203391" 47.0158410646625 -1.97366824646558 0.38858239085795 3.11612938047424e-08 1.9249023656385e-07
"205" "FBgn0203399" 534.779115210242 1.34183417167644 0.18994132147439 2.09464069475332e-13 2.39612241614837e-12
"206" "FBgn0203403" 746.315620222264 -2.64444378907127 0.176368529498833 5.60713766559966e-52 7.33479572985913e-50
"207" "FBgn0203412" 258.710902212103 -1.00782574316396 0.174810639935628 1.5809662398966e-09 1.13557904531075e-08
"208" "FBgn0203413" 204.705184378242 -1.00211614357212 0.191124223766454 3.04869330998459e-08 1.88534042901661e-07
"209" "FBgn0203417" 913.746061352715 0.963510782677021 0.0970789540517377 7.62189668189233e-24 2.17860846287817e-22
"210" "FBgn0203418" 1102.14997374328 0.916778632086081 0.0972952487879606 1.14989632671875e-21 2.78555495790539e-20
"211" "FBgn0203447" 130.951358856717 1.77570436771232 0.402875888540692 8.28818648220502e-07 4.19846676517711e-06
"212" "FBgn0203448" 336.601933737796 2.30899624070999 0.189176147040795 2.22847080992213e-35 1.32504636018846e-33
"213" "FBgn0203452" 166.984644357639 2.36350555957017 0.231295311455655 1.25247344872105e-25 4.14471793938372e-24
"214" "FBgn0203459" 732.600549189105 0.880373187797379 0.0969818290985575 2.87457188162027e-20 6.34173903804282e-19
"215" "FBgn0203461" 137.502218979464 -0.843006307006331 0.214576252908966 2.12596318972891e-05 8.59584898421664e-05
"216" "FBgn0203467" 41.8571590993959 3.90376388405669 1.87190636267337 0.000740077925488627 0.00225752257983431
"217" "FBgn0203479" 1578.02294123222 2.0600763353054 0.114665588716 3.4132341013309e-73 1.0542152770194e-70
"218" "FBgn0203482" 1172.68158260044 -0.98239949424499 0.0885429669447462 2.77030143757124e-29 1.12419641183776e-27
"219" "FBgn0203483" 798.953206734649 0.704941068057298 0.115464270897087 3.73481243089382e-10 2.90807979125409e-09
"220" "FBgn0203484" 969.47223284711 -0.646493387730827 0.134525830191992 6.13586631339952e-07 3.17176650575031e-06
"221" "FBgn0203487" 1250.02299388139 0.798713998683398 0.0723689519218772 7.71896903399784e-29 3.03276384060149e-27
"222" "FBgn0203491" 168.669154491611 0.752132526553547 0.181938906804476 1.12410242236224e-05 4.78152059458519e-05
"223" "FBgn0203510" 779.242595311861 -0.7108842147805 0.109505394235528 2.97523851961099e-11 2.70275139702243e-10
"224" "FBgn0203512" 11.4908906652309 -5.20383583679282 1.64448862080284 5.74409452819933e-05 0.000216871263358398
"225" "FBgn0203534" 97.6638914194478 0.985662282089793 0.29588728547499 0.000158453701999327 0.000554388518732071
"226" "FBgn0203540" 87.7420872244134 1.17623498177674 0.286510350348636 5.64717639702213e-06 2.5247669625448e-05
"227" "FBgn0203556" 101.117308545971 6.41351162437305 0.618025451276952 4.36683364473779e-25 1.37549074492463e-23
"228" "FBgn0203557" 25.9301030980641 1.22518005042738 0.501267397506541 0.00160839423989234 0.00453326629996524
"229" "FBgn0203565" 58.7545010066383 2.21612318971094 0.394561936008853 1.37572734108975e-09 9.95879707394331e-09
"230" "FBgn0203578" 60.7016666176034 0.81745987810853 0.306861644921183 0.00186779606557317 0.005185524208017
"231" "FBgn0203609" 770.74003851055 -0.645571724705433 0.0941642916574472 2.88755022991302e-12 2.9161372394553e-11
"232" "FBgn0203610" 412.180430981853 -0.61181420894356 0.125094818622425 4.35781404471184e-07 2.31065972165717e-06
"233" "FBgn0203615" 219.139283596199 -1.12790371095286 0.204375641446206 5.40061953211336e-09 3.64820708247682e-08
"234" "FBgn0203627" 1412.21571621631 0.624390330094576 0.0810262390312013 5.59248887681984e-15 7.56482771549389e-14
"235" "FBgn0203638" 899.621053266574 -0.749496414511023 0.0814563361912428 1.17590379649287e-20 2.66290719209862e-19
"236" "FBgn0203641" 589.471565949633 4.71814804238274 1.24124735857729 4.78426672284517e-06 2.16157097486044e-05
"237" "FBgn0203644" 818.52503038563 -0.762578340741156 0.102498205766129 3.24997099842572e-14 4.06483999229422e-13
"238" "FBgn0203646" 320.567635768488 -0.637650726849303 0.141045510214783 2.48679833594923e-06 1.17065199420377e-05
"239" "FBgn0203650" 564.37833040633 1.38897927127641 0.120677492651411 1.56512012516415e-31 7.34285682350217e-30
