FBgn0082392
FBgn0200394
FBgn0200448
FBgn0200504
FBgn0200527
FBgn0200565
FBgn0200607
FBgn0200673
FBgn0200676
FBgn0200682
FBgn0200684
FBgn0200702
FBgn0200752
FBgn0200817
FBgn0200836
FBgn0200852
FBgn0201095
FBgn0201134
FBgn0201142
FBgn0201293
FBgn0201337
FBgn0201366
FBgn0201370
FBgn0201395
FBgn0201422
FBgn0201433
FBgn0201452
FBgn0201487
FBgn0201576
FBgn0201586
FBgn0201650
FBgn0201681
FBgn0201718
FBgn0201741
FBgn0201830
FBgn0201839
FBgn0201946
FBgn0201956
FBgn0201964
FBgn0201993
FBgn0202035
FBgn0202153
FBgn0202166
FBgn0202168
FBgn0202303
FBgn0202311
