"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"1" "FBgn0082392" 768.924146560191 1.86987639306222 0.698224202995686 0.000527097760714165 0.00732813784901574
"2" "FBgn0013111" 109.825134604332 0.737266193142132 0.330720667192601 0.00923847020521165 0.0458281421045066
"3" "FBgn0062279" 216.535025232 1.72785645252977 0.571823309115 0.000217120967098245 0.00388258949483481
"4" "FBgn0013132" 193.385014836729 0.794235745744026 0.296120027948768 0.00240785561091254 0.0201331071259283
"5" "FBgn0013917" 902.938517552018 -0.785781103060993 0.276767013190634 0.00150826372254788 0.0152123803413969
"6" "FBgn0013088" 13911.8819867936 -1.62548096273587 0.97990575603575 0.00501350441265681 0.0317547682375291
"7" "FBgn0023562" 798.988814688728 1.11464389487808 0.550888160316842 0.00631622127293179 0.0363068362641282
"8" "FBgn0043390" 2201.15494469706 0.983245147465794 0.37758142692015 0.00209020254165735 0.0187536607172352
"9" "FBgn0064315" 1309.85905417658 -1.26698071026274 0.468397422329299 0.000893939748875019 0.0104933678371928
"10" "FBgn0062278" 157.3943224812 1.8100045275954 0.699472278208956 0.000706896129483264 0.00896038607372029
"11" "FBgn0013112" 67.3183326434702 -3.09423416021451 1.23444970772411 0.000400324238841416 0.0059689963820314
"12" "FBgn0062715" 303.065769710528 4.08499759646832 0.395086166972871 3.61585803158744e-26 3.39167483362902e-23
"13" "FBgn0044889" 73147.4588522134 -0.917110818039674 0.426702827986186 0.00640006104525311 0.0364838839032716
"14" "FBgn0013096" 5797.96198563273 -0.902242767288924 0.423266979642327 0.0079159110152752 0.0417799015165738
"15" "FBgn0013109" 906.307603042985 1.26807875113995 0.581247739732174 0.00346033708061823 0.0250498445683784
"16" "FBgn0067462" 6975.32401547831 -2.38386650771752 1.20234803618152 0.00157935492506108 0.0156389482886567
"17" "FBgn0020676" 58816.0440133227 -0.997736740688319 0.414036648099311 0.00315750922286962 0.0237111937129321
"18" "FBgn0013137" 229.464882988829 1.46940134556477 0.364707737808859 7.17660498367081e-06 0.000291407122518557
"19" "FBgn0067465" 3785.14591151639 -1.41433203950387 0.824847018972483 0.00623369266103977 0.0359829998013953
