"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"171" "FBgn0204480" 13.4039412782527 3.37027030981539 1.29518047944703 0.00031692592543968 0.00242729698592951
"172" "FBgn0204481" 16.8267422624135 2.04231259088309 0.699837648708189 0.000182396707422889 0.00150296555179028
"173" "FBgn0204483" 51.315186818651 1.55761357638808 0.396303972055403 5.41928535815586e-06 6.74199010437549e-05
"174" "FBgn0204517" 16.9483641967432 4.03220666747698 0.831268061026578 1.65895331891907e-07 2.88343156444278e-06
"175" "FBgn0204556" 11.5618850573833 3.21131923893403 0.974810633288081 6.14164479469223e-05 0.000576365641279668
"176" "FBgn0204568" 347.352773448217 -0.696384979244284 0.137411648136523 7.96441119855961e-08 1.45690777440995e-06
"177" "FBgn0204582" 169.313683534393 0.64962597274373 0.218003256463073 0.00058341903419425 0.00407188068345645
"178" "FBgn0204588" 15.0633034319812 1.6418543088117 0.840181979708433 0.00201951256327869 0.0114460074840923
"179" "FBgn0204596" 810.696473278889 0.840080755096361 0.111538888668512 8.02758555128211e-15 4.13267749499576e-13
"180" "FBgn0204603" 321.289877108259 -0.891914958286016 0.144109461742657 8.41671352508977e-11 2.637480867239e-09
"181" "FBgn0204604" 30.8089654063627 -0.778717016804302 0.450583286691361 0.00853310974708709 0.0368858254601194
"182" "FBgn0204608" 33.2049386102065 0.873519663465249 0.446687704975828 0.00456780410765014 0.0222945960306121
"183" "FBgn0204613" 23.9325633879635 1.85016712398522 0.634601037354753 0.000185073813912493 0.00152038981930696
"184" "FBgn0204624" 88.2019822898605 0.623450872907245 0.308109562097904 0.00770360096172083 0.034021090685116
"185" "FBgn0204626" 423.329227243695 -0.707499358812796 0.137457197699639 5.23809583214336e-08 9.78049292595887e-07
"186" "FBgn0204640" 184.480371644097 1.02106945574277 0.256292021909397 7.01828451482612e-06 8.54444525785869e-05
"187" "FBgn0204646" 725.97276776855 0.772690745983867 0.183190133762672 4.06082773870484e-06 5.27663565903101e-05
"188" "FBgn0204655" 961.140970125442 1.45369812946081 0.243270862973286 1.74396187705406e-10 5.19393163989846e-09
"189" "FBgn0204663" 120.597382855769 0.852702085106008 0.268001379912391 0.000180329501669502 0.00149161609988446
"190" "FBgn0204669" 250.780579106063 1.6293600171955 0.15955381092948 1.39372624010714e-25 1.62016928836541e-23
"191" "FBgn0204676" 258.994935475925 0.967241327969511 0.217897460949081 1.05229810009142e-06 1.55203202729719e-05
"192" "FBgn0204692" 30.3281911165437 -1.99170075508641 0.468922252510477 1.25803485230204e-06 1.82803962207492e-05
"193" "FBgn0204728" 1472.61427744061 -0.606159962922844 0.0817872496243594 3.28023152604635e-14 1.5831510280396e-12
"194" "FBgn0204730" 68.1183448948395 -1.44836131595466 0.425432854868953 4.28763863989138e-05 0.000417224674490241
"195" "FBgn0204749" 195.685035361382 -0.78475423715773 0.175954406426889 1.3042872084827e-06 1.89270456522235e-05
"196" "FBgn0204751" 9.40324663810563 0.815113615011183 2.01936233905447 0.0121492859189341 0.0484541969733126
"197" "FBgn0204777" 208.774744376305 2.89230852012573 0.249087437629422 2.53759491529539e-32 4.81297168934358e-30
"198" "FBgn0204779" 58.5790232184844 1.37246349379126 1.71483941837119 0.00660554838234328 0.0302083686808431
"199" "FBgn0204783" 9.17043965948314 -3.25240701880709 1.36357246121132 0.000909470209126594 0.00591593407392756
"200" "FBgn0204786" 15.7355026203557 2.63802170992547 0.717504077172834 1.35044603965333e-05 0.000153036395541846
"201" "FBgn0204787" 49.9531692002585 2.6810106554365 0.691931076578658 4.89318777413247e-06 6.17993610118529e-05
"202" "FBgn0204806" 14.3190481659093 -1.79607125970592 0.713278710819065 0.000581641029271751 0.00406209377742694
"203" "FBgn0204811" 16.4430781092137 1.03862732267246 0.887820724398351 0.00953218544137605 0.0401137449421206
"204" "FBgn0204814" 446.028375948866 -0.675624004490432 0.116257420285716 1.35838986541059e-09 3.39829754442821e-08
"205" "FBgn0204833" 8.1610170704033 6.64709337376972 2.66695233545871 6.89780544421376e-06 8.40723502338162e-05
"206" "FBgn0204834" 201.018896120671 1.44062144190518 0.287167129960442 3.83592464411973e-08 7.35286902971249e-07
"207" "FBgn0204845" 147.661774299073 0.93890438384165 0.197944960296801 2.55355173268247e-07 4.23411775798009e-06
"208" "FBgn0204848" 1231.66557007373 0.834580087837811 0.283017690753605 0.000397257715063935 0.0029216007874532
"209" "FBgn0204853" 237.825560787802 -1.02656404098088 0.180470432559708 1.48751016487604e-09 3.69689020516663e-08
"210" "FBgn0204869" 408.770078926735 -1.55089714311547 0.1737171117385 3.46498351492837e-20 2.90387106820858e-18
"211" "FBgn0204878" 113.376204827974 2.22843704428409 0.278746749025514 7.72782170502045e-17 4.67431468104262e-15
"212" "FBgn0204880" 34.4723146241396 1.11828517830297 0.436328425580893 0.000762497246551378 0.00510108770573449
"213" "FBgn0204891" 116.525860321363 0.582085267633715 0.21479523619568 0.00159850768150911 0.00943826681856633
"214" "FBgn0204902" 1034.88688681022 0.893899183524805 0.119585776750747 1.06915141904418e-14 5.37609115873795e-13
"215" "FBgn0204906" 33.7540793615119 2.80576006947826 1.00741398006811 0.000195970647857131 0.00158937634957498
"216" "FBgn0204910" 792.161013638632 0.85727963346599 0.106669692729066 1.41633963205212e-16 8.32176508810625e-15
"217" "FBgn0204921" 318.5755621879 0.8437935977487 0.160968798662774 2.30765140431539e-08 4.58603296545105e-07
"218" "FBgn0204930" 27.5367135083734 -0.876476614344296 0.535330064645906 0.00762536972467507 0.0337848418090584
"219" "FBgn0204931" 26.9715925259249 -1.96745076887275 0.54971588606136 1.86102713958141e-05 0.000201397041101247
"220" "FBgn0204941" 527.553529826877 -0.995477117332459 0.165813880763925 2.12671929721116e-10 6.2308840981436e-09
"221" "FBgn0204957" 17.6260394820727 1.34035749705931 0.747647134099125 0.00336059946246137 0.0173917859208568
"222" "FBgn0204958" 275.713748741825 -1.28144553075299 0.148168480635736 4.76592096071598e-19 3.62847686664088e-17
"223" "FBgn0204971" 142.664894963056 1.70230064186836 0.245593346088398 3.02170946847005e-13 1.30670804254519e-11
"224" "FBgn0204973" 14.1432789882884 2.85371754695251 1.7940448813139 0.00234013263614057 0.0129143307449289
"225" "FBgn0204993" 982.686356347313 1.26281356986466 0.152519799134423 1.09556272895656e-17 7.26633660291372e-16
"226" "FBgn0204995" 1830.51252616304 -0.63236205660801 0.072865816811888 9.85410589922612e-19 7.05514826996911e-17
"227" "FBgn0205006" 751.899792931814 0.867391103103428 0.163617956254174 1.65714032211021e-08 3.38664348248269e-07
"228" "FBgn0205021" 181.00172739581 1.25571633956839 0.298105125487891 2.04698172257087e-06 2.87775284820723e-05
"229" "FBgn0205023" 2093.64885539668 -0.890478885407674 0.0818248282701344 2.03798537150049e-28 2.82469998093485e-26
"230" "FBgn0205028" 52.1648480677899 -1.63055821411491 0.646882565516576 0.000512489582612978 0.00364988463611918
"231" "FBgn0205056" 3524.00174078128 -0.622903526372445 0.080584012309449 2.73444208302453e-15 1.45625878618612e-13
"232" "FBgn0205062" 949.239542711709 0.630978241945133 0.154169560160864 1.26915512986863e-05 0.000144734558111918
"233" "FBgn0205064" 426.807273236583 1.17404145211302 0.139067248654947 3.18532225434924e-18 2.19340884660953e-16
"234" "FBgn0205074" 67.1739991577965 1.4751268295038 0.778949609233278 0.00221360603463679 0.0123166725890161
"235" "FBgn0205084" 56.9021479952364 1.78284385785415 0.462433254330175 6.62051147373186e-06 8.08749712344804e-05
"236" "FBgn0205127" 80.6779977237835 2.18628444280285 0.529465914688461 1.67378794446241e-06 2.37783462123299e-05
"237" "FBgn0205128" 185.006341363924 1.3080233487219 0.328385505789699 5.02340420477891e-06 6.33699216544514e-05
"238" "FBgn0205178" 16.6390430017955 -1.99257541806053 0.6887875918057 0.000194389867870933 0.00158368414585731
"239" "FBgn0205180" 418.833073517053 0.88721925345923 0.148791674054082 3.50436792122475e-10 9.86607333238561e-09
"240" "FBgn0205188" 877.23373436228 -0.586688609115768 0.138858276717477 6.17025007428694e-06 7.60622275406113e-05
