FBgn0082392
FBgn0202919
FBgn0202924
FBgn0202925
FBgn0202927
FBgn0202931
FBgn0202938
FBgn0202939
FBgn0202949
FBgn0202950
FBgn0202956
FBgn0202974
FBgn0202981
FBgn0202996
FBgn0203000
FBgn0203007
FBgn0203009
FBgn0203012
FBgn0203014
FBgn0203017
FBgn0203026
FBgn0203058
FBgn0203073
FBgn0203076
FBgn0203078
FBgn0203079
FBgn0203105
FBgn0203113
FBgn0203133
FBgn0203134
FBgn0203141
FBgn0203142
FBgn0203145
FBgn0203146
FBgn0203155
FBgn0203159
FBgn0203167
FBgn0203168
FBgn0203181
FBgn0203183
FBgn0203185
FBgn0203186
FBgn0203190
FBgn0203191
FBgn0203201
FBgn0203202
FBgn0203242
FBgn0203247
FBgn0203249
FBgn0203257
FBgn0203273
FBgn0203277
FBgn0203278
FBgn0203279
FBgn0203282
FBgn0203286
FBgn0203288
FBgn0203290
FBgn0203297
FBgn0203312
FBgn0203320
FBgn0203322
FBgn0203326
FBgn0203327
FBgn0203332
FBgn0203343
FBgn0203346
FBgn0203347
FBgn0203365
FBgn0203368
FBgn0203369
FBgn0203404
FBgn0203417
FBgn0203418
FBgn0203424
FBgn0203441
FBgn0203447
FBgn0203452
FBgn0203459
FBgn0203463
FBgn0203469
FBgn0203479
FBgn0203484
FBgn0203487
FBgn0203543
FBgn0203548
FBgn0203556
FBgn0203557
FBgn0203579
FBgn0203580
FBgn0203593
FBgn0203594
FBgn0203607
FBgn0203610
FBgn0203618
FBgn0203627
FBgn0203628
FBgn0203634
FBgn0203638
FBgn0203639
FBgn0203644
FBgn0203650
FBgn0203686
FBgn0203715
FBgn0203729
FBgn0203748
FBgn0203753
FBgn0203760
FBgn0203774
FBgn0203776
FBgn0203791
FBgn0203799
FBgn0203801
FBgn0203803
FBgn0203810
FBgn0203813
FBgn0203814
FBgn0203829
FBgn0203831
FBgn0203835
FBgn0203840
FBgn0203856
FBgn0203861
FBgn0203863
FBgn0203868
FBgn0203872
FBgn0203894
FBgn0203901
FBgn0203903
FBgn0203908
FBgn0203914
FBgn0203916
FBgn0203935
FBgn0203936
FBgn0203937
FBgn0203939
FBgn0203951
FBgn0203979
FBgn0203982
FBgn0203983
FBgn0203988
FBgn0203990
FBgn0203993
FBgn0204005
FBgn0204007
FBgn0204027
FBgn0204033
FBgn0204037
FBgn0204038
FBgn0204061
FBgn0204063
FBgn0204068
FBgn0204095
FBgn0204109
FBgn0204115
FBgn0204123
FBgn0204132
FBgn0204139
FBgn0204142
FBgn0204149
FBgn0204169
FBgn0204173
FBgn0204176
FBgn0204184
FBgn0204199
FBgn0204209
FBgn0204210
FBgn0204214
FBgn0204218
FBgn0204228
FBgn0204237
FBgn0204239
FBgn0204240
FBgn0204248
FBgn0204264
FBgn0204266
FBgn0204277
FBgn0204280
FBgn0204286
FBgn0204296
FBgn0204333
FBgn0204338
FBgn0204341
FBgn0204357
FBgn0204373
FBgn0204380
FBgn0204381
FBgn0204382
FBgn0204385
FBgn0204386
FBgn0204388
FBgn0204389
FBgn0204403
FBgn0204407
FBgn0204409
FBgn0204413
FBgn0204423
FBgn0204425
FBgn0204430
FBgn0204434
FBgn0204443
FBgn0204444
FBgn0204452
FBgn0204457
FBgn0204462
FBgn0204473
FBgn0204474
FBgn0204501
FBgn0204511
FBgn0204530
FBgn0204555
FBgn0204563
FBgn0204568
FBgn0204582
FBgn0204589
FBgn0204594
FBgn0204596
FBgn0204609
FBgn0204613
FBgn0204624
FBgn0204646
FBgn0204653
FBgn0204655
FBgn0204660
FBgn0204671
FBgn0204674
FBgn0204690
FBgn0204692
FBgn0204693
FBgn0204699
FBgn0204700
FBgn0204705
FBgn0204711
FBgn0204713
FBgn0204721
FBgn0204727
FBgn0204728
FBgn0204732
FBgn0204736
FBgn0204741
FBgn0204757
FBgn0204758
FBgn0204772
FBgn0204780
FBgn0204785
FBgn0204795
FBgn0204801
FBgn0204813
FBgn0204817
FBgn0204823
FBgn0204825
FBgn0204826
FBgn0204827
FBgn0204829
FBgn0204847
FBgn0204850
FBgn0204853
FBgn0204854
FBgn0204857
FBgn0204864
FBgn0204865
FBgn0204867
FBgn0204868
FBgn0204898
FBgn0204900
FBgn0204906
FBgn0204909
FBgn0204910
FBgn0204913
FBgn0204929
FBgn0204930
FBgn0204931
FBgn0204933
FBgn0204941
FBgn0204944
FBgn0204958
FBgn0204971
FBgn0204974
FBgn0204990
FBgn0204993
FBgn0205013
FBgn0205016
FBgn0205020
FBgn0205023
FBgn0205029
FBgn0205032
FBgn0205048
FBgn0205053
FBgn0205059
FBgn0205062
FBgn0205063
FBgn0205079
FBgn0205081
FBgn0205089
FBgn0205112
FBgn0205128
FBgn0205133
FBgn0205136
FBgn0205137
FBgn0205157
FBgn0205161
FBgn0205162
FBgn0205177
FBgn0205178
FBgn0205185
FBgn0205186
FBgn0205188
FBgn0205191
FBgn0205194
FBgn0205195
FBgn0205200
FBgn0205213
FBgn0205223
FBgn0205224
FBgn0205228
FBgn0205235
FBgn0205238
FBgn0205245
FBgn0205250
FBgn0205274
FBgn0205280
FBgn0205285
FBgn0205287
FBgn0205294
FBgn0205312
FBgn0205317
FBgn0205321
FBgn0205326
FBgn0205340
FBgn0205353
FBgn0205359
FBgn0205360
FBgn0205363
FBgn0205371
FBgn0205372
FBgn0205375
FBgn0205389
FBgn0205391
FBgn0205402
FBgn0205417
FBgn0205423
FBgn0205424
FBgn0205429
FBgn0205436
FBgn0205445
FBgn0205460
FBgn0205464
FBgn0205466
FBgn0205468
FBgn0205475
FBgn0205487
FBgn0205498
FBgn0205503
FBgn0205530
FBgn0205531
FBgn0205532
FBgn0205591
FBgn0205593
FBgn0205605
FBgn0205613
FBgn0205616
FBgn0205623
FBgn0205625
FBgn0205638
FBgn0205653
FBgn0205664
FBgn0205667
FBgn0205688
FBgn0205698
FBgn0205699
FBgn0205712
FBgn0205715
FBgn0205739
FBgn0205756
FBgn0205757
FBgn0205760
FBgn0205762
FBgn0205767
FBgn0205775
FBgn0205790
FBgn0205801
FBgn0205807
FBgn0205825
FBgn0205826
FBgn0205830
FBgn0205844
FBgn0205851
FBgn0205864
FBgn0205872
FBgn0205879
FBgn0205890
FBgn0205894
FBgn0205917
FBgn0205919
FBgn0205922
FBgn0205925
FBgn0205943
FBgn0205952
FBgn0205957
FBgn0205959
FBgn0205962
FBgn0205972
FBgn0205974
FBgn0205983
FBgn0205987
FBgn0205991
FBgn0205994
FBgn0206001
FBgn0206006
FBgn0206023
FBgn0206036
FBgn0206037
FBgn0206050
FBgn0206079
FBgn0206108
FBgn0206143
FBgn0206176
FBgn0206188
FBgn0206193
FBgn0206209
FBgn0206215
FBgn0206230
FBgn0206233
FBgn0206272
FBgn0206278
FBgn0206299
FBgn0206300
FBgn0206304
FBgn0206305
FBgn0206318
FBgn0206338
FBgn0206340
FBgn0206342
FBgn0206354
FBgn0206364
FBgn0206369
FBgn0206371
FBgn0206404
FBgn0206405
FBgn0206413
FBgn0206419
FBgn0206428
FBgn0206437
FBgn0206452
FBgn0206456
FBgn0206457
FBgn0206458
FBgn0206472
FBgn0206485
FBgn0206491
FBgn0206492
FBgn0206510
FBgn0206511
FBgn0206526
FBgn0206530
FBgn0206531
FBgn0206532
FBgn0206533
FBgn0206535
FBgn0206541
FBgn0206548
FBgn0206556
FBgn0206569
FBgn0206575
FBgn0206582
FBgn0206606
FBgn0206609
FBgn0206610
FBgn0206625
FBgn0206635
FBgn0206647
FBgn0206657
FBgn0206663
FBgn0206665
FBgn0206667
FBgn0206677
FBgn0206682
FBgn0206683
FBgn0206685
FBgn0206686
FBgn0206688
FBgn0206689
FBgn0206697
FBgn0206700
FBgn0206710
FBgn0206712
FBgn0206717
FBgn0206729
FBgn0206744
FBgn0206756
FBgn0206758
FBgn0206766
FBgn0206777
FBgn0206783
FBgn0206785
FBgn0206805
FBgn0206818
FBgn0206823
FBgn0206844
FBgn0206847
FBgn0206867
FBgn0206881
FBgn0206886
FBgn0206888
FBgn0206899
FBgn0206920
FBgn0206922
FBgn0206925
FBgn0206929
FBgn0206933
FBgn0206967
FBgn0206973
FBgn0206975
FBgn0206999
FBgn0207003
FBgn0207006
FBgn0207009
FBgn0207011
FBgn0207012
FBgn0207015
FBgn0207021
FBgn0207035
FBgn0207051
FBgn0207054
FBgn0207061
FBgn0207075
FBgn0207077
FBgn0207092
FBgn0207095
FBgn0207096
FBgn0207102
FBgn0207104
FBgn0207105
FBgn0207106
FBgn0207107
FBgn0207109
FBgn0207112
FBgn0207113
FBgn0207118
FBgn0207119
FBgn0207130
FBgn0207136
FBgn0207140
FBgn0207144
FBgn0207147
FBgn0207169
FBgn0207170
FBgn0207188
FBgn0207200
FBgn0207205
FBgn0207207
FBgn0207209
FBgn0207216
FBgn0207226
FBgn0207227
FBgn0207229
FBgn0207231
FBgn0207240
FBgn0207241
FBgn0207242
FBgn0207245
FBgn0207246
FBgn0207258
FBgn0207259
FBgn0207262
FBgn0207265
FBgn0207280
FBgn0207285
FBgn0207294
FBgn0207312
FBgn0207315
FBgn0207321
FBgn0207323
FBgn0207331
FBgn0207332
FBgn0207347
FBgn0207348
FBgn0207352
FBgn0207353
FBgn0207361
FBgn0207372
FBgn0207379
FBgn0207388
FBgn0207398
FBgn0207407
FBgn0207410
FBgn0207416
FBgn0207421
FBgn0207446
FBgn0207452
FBgn0207457
FBgn0207473
FBgn0207481
FBgn0207484
FBgn0207492
FBgn0207504
FBgn0207507
FBgn0207509
FBgn0207512
FBgn0207513
FBgn0207523
FBgn0207525
FBgn0207531
FBgn0207571
FBgn0207584
FBgn0207587
FBgn0207591
FBgn0207594
FBgn0207607
FBgn0207612
FBgn0207616
FBgn0207620
FBgn0207621
FBgn0207622
FBgn0207623
FBgn0207625
FBgn0207630
FBgn0207631
FBgn0207632
FBgn0207634
FBgn0207653
FBgn0207659
FBgn0207667
FBgn0207670
FBgn0207672
FBgn0207674
FBgn0207675
FBgn0207676
FBgn0207678
FBgn0207689
FBgn0207692
FBgn0207696
FBgn0207698
FBgn0207712
FBgn0207713
FBgn0207718
FBgn0207720
FBgn0207725
FBgn0207731
FBgn0207741
FBgn0207747
FBgn0207751
FBgn0207761
FBgn0207772
FBgn0207775
FBgn0207791
FBgn0207794
FBgn0207821
FBgn0207826
FBgn0207829
FBgn0207848
FBgn0207885
FBgn0207893
FBgn0207914
FBgn0207915
FBgn0207921
FBgn0207934
FBgn0207936
FBgn0207940
FBgn0207941
FBgn0207942
FBgn0207944
FBgn0207946
FBgn0207965
FBgn0207967
FBgn0207979
FBgn0207981
FBgn0207982
FBgn0207992
FBgn0208003
FBgn0208008
FBgn0208010
FBgn0208013
FBgn0208015
FBgn0208023
FBgn0208025
FBgn0208032
FBgn0208034
FBgn0208035
FBgn0208036
FBgn0208045
FBgn0208050
FBgn0208059
FBgn0208062
FBgn0208067
FBgn0208068
FBgn0208070
FBgn0208073
FBgn0208132
FBgn0208137
FBgn0208139
FBgn0208162
FBgn0208164
FBgn0208171
FBgn0208179
FBgn0208213
FBgn0208214
FBgn0208218
FBgn0208233
FBgn0208235
FBgn0208245
FBgn0208248
FBgn0208263
FBgn0208265
FBgn0208266
FBgn0208280
FBgn0208287
FBgn0208294
FBgn0208297
FBgn0208299
FBgn0208300
FBgn0208303
FBgn0208308
FBgn0208312
FBgn0208337
FBgn0208338
FBgn0208352
FBgn0197655
FBgn0197659
FBgn0197669
FBgn0197671
FBgn0197688
FBgn0197689
FBgn0197693
FBgn0197700
FBgn0197722
FBgn0197734
FBgn0197748
FBgn0197772
FBgn0197773
FBgn0197774
FBgn0197798
FBgn0197802
FBgn0197803
FBgn0197805
FBgn0197806
FBgn0197815
FBgn0197817
FBgn0197849
FBgn0197851
FBgn0197861
FBgn0197864
FBgn0197882
FBgn0197896
FBgn0197902
FBgn0197904
FBgn0197921
FBgn0197927
FBgn0197934
FBgn0197937
FBgn0197942
FBgn0197952
FBgn0197961
FBgn0197963
FBgn0197967
FBgn0197978
FBgn0197988
FBgn0197995
FBgn0198001
FBgn0198003
FBgn0198005
FBgn0198010
FBgn0198017
FBgn0198021
FBgn0198031
FBgn0198037
FBgn0198047
FBgn0198053
FBgn0198068
FBgn0198073
FBgn0198076
FBgn0198078
FBgn0198105
FBgn0198108
FBgn0198115
FBgn0198120
FBgn0198125
FBgn0198146
FBgn0198148
FBgn0198180
FBgn0198186
FBgn0198187
FBgn0208355
FBgn0208360
FBgn0208381
FBgn0208382
FBgn0208384
FBgn0208393
FBgn0208396
FBgn0208399
FBgn0208403
FBgn0208415
FBgn0208419
FBgn0208430
FBgn0208435
FBgn0208438
FBgn0208449
FBgn0208469
FBgn0208475
FBgn0208480
FBgn0208509
FBgn0208510
FBgn0208527
FBgn0208533
FBgn0208534
FBgn0208535
FBgn0208546
FBgn0208557
FBgn0208588
FBgn0208591
FBgn0208592
FBgn0208597
FBgn0208600
FBgn0208609
FBgn0208613
FBgn0208614
FBgn0208621
FBgn0208624
FBgn0208625
FBgn0208633
FBgn0208637
FBgn0208638
FBgn0208650
FBgn0208651
FBgn0208655
FBgn0208682
FBgn0208694
FBgn0208697
FBgn0208709
FBgn0208711
FBgn0208735
FBgn0208749
FBgn0208769
FBgn0208773
FBgn0208794
FBgn0208796
FBgn0208797
FBgn0208800
FBgn0208801
FBgn0208802
FBgn0208826
FBgn0208829
FBgn0208830
FBgn0208849
FBgn0208857
FBgn0208858
FBgn0208876
FBgn0208885
FBgn0208889
FBgn0208894
FBgn0208900
FBgn0208908
FBgn0208923
FBgn0208925
FBgn0208928
FBgn0208941
FBgn0208950
FBgn0208956
FBgn0208971
FBgn0208972
FBgn0208973
FBgn0208974
FBgn0208976
FBgn0208977
FBgn0208978
FBgn0208979
FBgn0208982
FBgn0208986
FBgn0208991
FBgn0208996
FBgn0209005
FBgn0209017
FBgn0209031
FBgn0209043
FBgn0209074
FBgn0209080
FBgn0209093
FBgn0209094
FBgn0209097
FBgn0209104
FBgn0209109
FBgn0209116
FBgn0209118
FBgn0209122
FBgn0209144
FBgn0209150
FBgn0209154
FBgn0209171
FBgn0209178
FBgn0209180
FBgn0209191
FBgn0209222
FBgn0209225
FBgn0209226
FBgn0209229
FBgn0209231
FBgn0209249
FBgn0209260
FBgn0209265
FBgn0209269
FBgn0209271
FBgn0209281
FBgn0209293
FBgn0209295
FBgn0209305
FBgn0209309
FBgn0209317
FBgn0209320
FBgn0209327
FBgn0209338
FBgn0209341
FBgn0209342
FBgn0209345
FBgn0209351
FBgn0209363
FBgn0209365
FBgn0209375
FBgn0209381
FBgn0209382
FBgn0209391
FBgn0209395
FBgn0209398
FBgn0209407
FBgn0209419
FBgn0209421
FBgn0209425
FBgn0209434
FBgn0209447
FBgn0209458
FBgn0209463
FBgn0209464
FBgn0209469
FBgn0209473
FBgn0209486
FBgn0209498
FBgn0209507
FBgn0209509
FBgn0209513
FBgn0209514
FBgn0209526
FBgn0209532
FBgn0209542
FBgn0209573
FBgn0209575
FBgn0209590
FBgn0209592
FBgn0209594
FBgn0209600
FBgn0209611
FBgn0209613
FBgn0209616
FBgn0209633
FBgn0209647
FBgn0209649
FBgn0209651
FBgn0209661
FBgn0209664
FBgn0209681
FBgn0209682
FBgn0209687
FBgn0209689
FBgn0209690
FBgn0209693
FBgn0209696
FBgn0209697
FBgn0209721
FBgn0209723
FBgn0209735
FBgn0209740
FBgn0209746
FBgn0209752
FBgn0209766
FBgn0209770
FBgn0209771
FBgn0209772
FBgn0209775
FBgn0209778
FBgn0209792
FBgn0209794
FBgn0209817
FBgn0209827
FBgn0209833
FBgn0209837
FBgn0209843
FBgn0209854
FBgn0209859
FBgn0209861
FBgn0209869
FBgn0209879
FBgn0209880
FBgn0209882
FBgn0209885
FBgn0209887
FBgn0209888
FBgn0209894
FBgn0209896
FBgn0209905
FBgn0209912
FBgn0209914
FBgn0209960
FBgn0209986
FBgn0209998
FBgn0210000
FBgn0210011
FBgn0210012
FBgn0210042
FBgn0210053
FBgn0210054
FBgn0210062
FBgn0210075
FBgn0210117
FBgn0210119
FBgn0210125
FBgn0210126
FBgn0210128
FBgn0210145
FBgn0210148
FBgn0210157
FBgn0210160
FBgn0210183
FBgn0210184
FBgn0210185
FBgn0210186
FBgn0210187
FBgn0210204
FBgn0210206
FBgn0210207
FBgn0210211
FBgn0210214
FBgn0210221
FBgn0210237
FBgn0210242
FBgn0210243
FBgn0210244
FBgn0210255
FBgn0210263
FBgn0210267
FBgn0210271
FBgn0210273
FBgn0210277
FBgn0210278
FBgn0210285
FBgn0210291
FBgn0210293
FBgn0210302
FBgn0210309
FBgn0210330
FBgn0210332
FBgn0210338
FBgn0210339
FBgn0210351
FBgn0210354
FBgn0210362
FBgn0210366
FBgn0210374
FBgn0210378
FBgn0210383
FBgn0210384
FBgn0210385
FBgn0210386
FBgn0210396
FBgn0210399
FBgn0210401
FBgn0210402
FBgn0210404
FBgn0210418
FBgn0210442
FBgn0210443
FBgn0210455
FBgn0210457
FBgn0210462
FBgn0210463
FBgn0210464
FBgn0210466
FBgn0210467
FBgn0210473
FBgn0210476
FBgn0210479
FBgn0210481
FBgn0210491
FBgn0210522
FBgn0210525
FBgn0210527
FBgn0210530
FBgn0210540
FBgn0210541
FBgn0210554
FBgn0210568
FBgn0210578
FBgn0210587
FBgn0210589
FBgn0210599
FBgn0210603
FBgn0210635
FBgn0210640
FBgn0210654
FBgn0210657
FBgn0210672
FBgn0210673
FBgn0210685
FBgn0210686
FBgn0210688
FBgn0210689
FBgn0210693
FBgn0210707
FBgn0210716
FBgn0210724
FBgn0210735
FBgn0210738
FBgn0210746
FBgn0210748
FBgn0210761
FBgn0210823
FBgn0210827
FBgn0210834
FBgn0210839
FBgn0210840
FBgn0210855
FBgn0210863
FBgn0210865
FBgn0210866
FBgn0210872
FBgn0210884
FBgn0210890
FBgn0210919
FBgn0210920
FBgn0210924
FBgn0210925
FBgn0210926
FBgn0210928
FBgn0210938
FBgn0210951
FBgn0210966
FBgn0210977
FBgn0210980
FBgn0210996
FBgn0211012
FBgn0211033
FBgn0211034
FBgn0211038
FBgn0211042
FBgn0211047
FBgn0211048
FBgn0211054
FBgn0211056
FBgn0211057
FBgn0211063
FBgn0211071
FBgn0211079
FBgn0211085
FBgn0211099
FBgn0211101
FBgn0211103
FBgn0211116
FBgn0211132
FBgn0211140
FBgn0211149
FBgn0211153
FBgn0211168
FBgn0211193
FBgn0211194
FBgn0211202
FBgn0211203
FBgn0211204
FBgn0211205
FBgn0211212
FBgn0211217
FBgn0211220
FBgn0211221
FBgn0211233
FBgn0211246
FBgn0211261
FBgn0211267
FBgn0211268
FBgn0211270
FBgn0211272
FBgn0211283
FBgn0211290
FBgn0211296
FBgn0211298
FBgn0211310
FBgn0211319
FBgn0211327
FBgn0211338
FBgn0211344
FBgn0211350
FBgn0211355
FBgn0211356
FBgn0211363
FBgn0211367
FBgn0211373
FBgn0211376
FBgn0211378
FBgn0211380
FBgn0211381
FBgn0211383
FBgn0211401
FBgn0211405
FBgn0211425
FBgn0211427
FBgn0211430
FBgn0211431
FBgn0211433
FBgn0211434
FBgn0211452
FBgn0211459
FBgn0211463
FBgn0211465
FBgn0211471
FBgn0211503
FBgn0211509
FBgn0211511
FBgn0211521
FBgn0211522
FBgn0211538
FBgn0211553
FBgn0211562
FBgn0211566
FBgn0211577
FBgn0211578
FBgn0211583
FBgn0211594
FBgn0211604
FBgn0211611
FBgn0211613
FBgn0211614
FBgn0211628
FBgn0211632
FBgn0211643
FBgn0211646
FBgn0211649
FBgn0211658
FBgn0211659
FBgn0211660
FBgn0211669
FBgn0211681
FBgn0211688
FBgn0211689
FBgn0211691
FBgn0211703
FBgn0211715
FBgn0211723
FBgn0211725
FBgn0211728
FBgn0211735
FBgn0211738
FBgn0211739
FBgn0211750
FBgn0211751
FBgn0211754
FBgn0211761
FBgn0211762
FBgn0211770
FBgn0211778
FBgn0211780
FBgn0211781
FBgn0211782
FBgn0211789
FBgn0211790
FBgn0211796
FBgn0256650
FBgn0256682
FBgn0256694
FBgn0256705
FBgn0257253
FBgn0257377
FBgn0257390
FBgn0257406
FBgn0257407
FBgn0257408
FBgn0257409
FBgn0257410
FBgn0262800
FBgn0281874
FBgn0281875
FBgn0281877
FBgn0281888
FBgn0281889
FBgn0281892
FBgn0281895
FBgn0281896
FBgn0281921
FBgn0281926
FBgn0281938
FBgn0281941
FBgn0281943
FBgn0281978
FBgn0281980
FBgn0282017
FBgn0282043
FBgn0282045
FBgn0282055
FBgn0282062
FBgn0282067
FBgn0282069
FBgn0282088
FBgn0282093
FBgn0282131
FBgn0282172
FBgn0282200
FBgn0282242
FBgn0282262
FBgn0282279
FBgn0282300
FBgn0282334
FBgn0282336
FBgn0282358
FBgn0282366
FBgn0282368
FBgn0282400
FBgn0282407
FBgn0282415
FBgn0282418
FBgn0282420
FBgn0282428
FBgn0282447
FBgn0282493
FBgn0282518
FBgn0282528
FBgn0282555
FBgn0282557
FBgn0282568
FBgn0282573
FBgn0282583
FBgn0282607
FBgn0282632
FBgn0282667
FBgn0282676
FBgn0282681
FBgn0282704
FBgn0282740
FBgn0282746
FBgn0282751
FBgn0282763
FBgn0282775
FBgn0282779
FBgn0282794
FBgn0282817
FBgn0282826
FBgn0282827
FBgn0282835
FBgn0282839
FBgn0282856
FBgn0282867
FBgn0282871
FBgn0282895
FBgn0282907
FBgn0198198
FBgn0198200
FBgn0198211
FBgn0198221
FBgn0198227
FBgn0198231
FBgn0198233
FBgn0198241
FBgn0198247
FBgn0198259
FBgn0198262
FBgn0198278
FBgn0198283
FBgn0198302
FBgn0198303
FBgn0198310
FBgn0198311
FBgn0198322
FBgn0198327
FBgn0198329
FBgn0198339
FBgn0198358
FBgn0198365
FBgn0198366
FBgn0198367
FBgn0198404
FBgn0198423
FBgn0198448
FBgn0198449
FBgn0198453
FBgn0198482
FBgn0198484
FBgn0198487
FBgn0198498
FBgn0198503
FBgn0198512
FBgn0198517
FBgn0198522
FBgn0198529
FBgn0198538
FBgn0198539
FBgn0198548
FBgn0198557
FBgn0198583
FBgn0198599
FBgn0198610
FBgn0198613
FBgn0198618
FBgn0198620
FBgn0198623
FBgn0198630
FBgn0198634
FBgn0198647
FBgn0198649
FBgn0198651
FBgn0198676
FBgn0198684
FBgn0198689
FBgn0198695
FBgn0198698
FBgn0198726
FBgn0198733
FBgn0198735
FBgn0198738
FBgn0198745
FBgn0198748
FBgn0198750
FBgn0198754
FBgn0198762
FBgn0198768
FBgn0198771
FBgn0198772
FBgn0198774
FBgn0198781
FBgn0198784
FBgn0198786
FBgn0198794
FBgn0282908
FBgn0282914
FBgn0282922
FBgn0282925
FBgn0282959
FBgn0282987
FBgn0282991
FBgn0283045
FBgn0283047
FBgn0283060
FBgn0283070
FBgn0283094
FBgn0283103
FBgn0283104
FBgn0283111
FBgn0283128
FBgn0283134
FBgn0283167
FBgn0283197
FBgn0283199
FBgn0283226
FBgn0283243
FBgn0283244
FBgn0283252
FBgn0283292
FBgn0283295
FBgn0283304
FBgn0283315
FBgn0283318
FBgn0283331
FBgn0283335
FBgn0283340
FBgn0283350
FBgn0283351
FBgn0283355
FBgn0283358
FBgn0283377
FBgn0283384
FBgn0283391
FBgn0283406
FBgn0283414
FBgn0283421
FBgn0198800
FBgn0198805
FBgn0198825
FBgn0198830
FBgn0198838
FBgn0198845
FBgn0198850
FBgn0198852
FBgn0198853
FBgn0198856
FBgn0198863
FBgn0198874
FBgn0198880
FBgn0198884
FBgn0198890
FBgn0198892
FBgn0198906
FBgn0198926
FBgn0198931
FBgn0198947
FBgn0198949
FBgn0198975
FBgn0198977
FBgn0198980
FBgn0198983
FBgn0198997
FBgn0198998
FBgn0199011
FBgn0199013
FBgn0199016
FBgn0199017
FBgn0199020
FBgn0199024
FBgn0199026
FBgn0199029
FBgn0199040
FBgn0199042
FBgn0199048
FBgn0199049
FBgn0199051
FBgn0199056
FBgn0199064
FBgn0199071
FBgn0199078
FBgn0199086
FBgn0199088
FBgn0199098
FBgn0199099
FBgn0199107
FBgn0199121
FBgn0199147
FBgn0199149
FBgn0199162
FBgn0199172
FBgn0199182
FBgn0199189
FBgn0199195
FBgn0199199
FBgn0199239
FBgn0199248
FBgn0199251
FBgn0199258
FBgn0199265
FBgn0199274
FBgn0199283
FBgn0199294
FBgn0199301
FBgn0199306
FBgn0199307
FBgn0199313
FBgn0199334
FBgn0199348
FBgn0199358
FBgn0199366
FBgn0199369
FBgn0199375
FBgn0199378
FBgn0199383
FBgn0199388
FBgn0199402
FBgn0199404
FBgn0199411
FBgn0199412
FBgn0199414
FBgn0199421
FBgn0199432
FBgn0199442
FBgn0199443
FBgn0199449
FBgn0199460
FBgn0199461
FBgn0199469
FBgn0199474
FBgn0199480
FBgn0199481
FBgn0199486
FBgn0199488
FBgn0199501
FBgn0199516
FBgn0199520
FBgn0199523
FBgn0199529
FBgn0199533
FBgn0199549
FBgn0199552
FBgn0199561
FBgn0199566
FBgn0199579
FBgn0199608
FBgn0199621
FBgn0199634
FBgn0199635
FBgn0199637
FBgn0199641
FBgn0199646
FBgn0199649
FBgn0199657
FBgn0199674
FBgn0199680
FBgn0199681
FBgn0199687
FBgn0199692
FBgn0199702
FBgn0199715
FBgn0199734
FBgn0199744
FBgn0199747
FBgn0199748
FBgn0199756
FBgn0199757
FBgn0199758
FBgn0199765
FBgn0199789
FBgn0199792
FBgn0199797
FBgn0199798
FBgn0199811
FBgn0199816
FBgn0199821
FBgn0199835
FBgn0199844
FBgn0199850
FBgn0199851
FBgn0199854
FBgn0199861
FBgn0199866
FBgn0199867
FBgn0199868
FBgn0199873
FBgn0199887
